_id,variance,UTT,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,got_feedback_classifier_int
5dcdf3d398af55aa79f92232,41.65,30,1,3,2,3,2,2
5dcdf3d398af55aa79f92233,4.5,20,3,5,3,5,4,1
5dcdf3d398af55aa79f92234,21.32,10,1,4,3,4,2,2
5dcdf3d398af55aa79f92235,41.65,15,5,1,1,4,3,1
5dcdf3d398af55aa79f92236,51.04,30,3,3,2,5,5,2
5dcdf3d398af55aa79f92237,41.65,20,4,3,5,5,2,2
5dcdf3d398af55aa79f92238,46.17,10,4,2,4,5,5,3
5dcdf3d398af55aa79f92239,53.31,30,3,4,4,4,5,3
5dcdf3d398af55aa79f9223a,19.88,30,5,5,3,3,4,2
5dcdf3d398af55aa79f9223b,9.94,30,4,3,3,3,4,2
5dcdf3d398af55aa79f9223c,65.0,15,3,5,4,3,3,1
5dcdf3d398af55aa79f9223d,9.33,30,1,2,1,4,3,5
5dcdf3d398af55aa79f9223e,33.98,20,4,5,2,5,3,2
5dcdf3d398af55aa79f9223f,43.63,20,2,4,4,4,3,4
5dcdf3d398af55aa79f92240,30.32,30,4,2,1,3,1,1
5dcdf3d398af55aa79f92241,54.09,30,4,5,3,2,5,2
5dcdf3d398af55aa79f92242,55.87,25,3,4,1,1,3,4
5dcdf3d398af55aa79f92243,43.21,20,2,5,1,4,4,4
5dcdf3d398af55aa79f92244,81.61,25,3,1,3,3,2,5
5dcdf3d398af55aa79f92245,31.98,30,4,2,5,2,3,5
5dcdf3d398af55aa79f92246,31.65,25,5,5,4,2,3,4
5dcdf3d398af55aa79f92247,35.0,10,2,3,4,2,3,3
5dcdf3d398af55aa79f92248,26.32,25,2,2,1,5,3,1
5dcdf3d398af55aa79f92249,41.65,15,2,2,5,1,4,4
5dcdf3d398af55aa79f9224a,41.65,15,5,3,4,3,3,2
5dcdf3d398af55aa79f9224b,27.65,30,2,1,4,2,4,5
5dcdf3d398af55aa79f9224c,92.31,25,4,2,2,1,1,4
5dcdf3d398af55aa79f9224d,21.32,15,1,5,4,2,4,1
5dcdf3d398af55aa79f9224e,27.9,15,2,5,5,1,3,3
5dcdf3d398af55aa79f9224f,66.5,25,1,1,4,5,3,4
5dcdf3d398af55aa79f92250,0.0,15,4,2,1,1,4,1
5dcdf3d398af55aa79f92251,32.0,10,5,3,2,4,5,1
5dcdf3d398af55aa79f92252,4.5,15,1,1,1,1,2,2
5dcdf3d398af55aa79f92253,62.5,15,2,1,1,3,3,2
5dcdf3d398af55aa79f92254,62.5,30,4,3,2,5,1,1
5dcdf3d398af55aa79f92255,32.0,10,3,2,4,1,3,2
5dcdf3d398af55aa79f92256,21.32,15,1,2,3,5,1,4
5dcdf3d398af55aa79f92257,19.0,25,5,2,4,5,4,2
5dcdf3d398af55aa79f92258,40.97,25,3,3,4,5,1,5
5dcdf3d398af55aa79f92259,104.97,20,1,1,5,1,2,5
5dcdf3d398af55aa79f9225a,16.68,15,4,2,3,3,1,2
5dcdf3d398af55aa79f9225b,21.32,30,2,2,2,1,1,5
5dcdf3d398af55aa79f9225c,17.32,15,5,3,3,1,1,5
5dcdf3d398af55aa79f9225d,46.97,15,2,3,1,2,1,2
5dcdf3d398af55aa79f9225e,27.35,15,2,1,4,1,2,4
5dcdf3d398af55aa79f9225f,62.5,15,1,1,3,1,1,5
5dcdf3d398af55aa79f92260,67.0,10,2,1,4,4,5,4
5dcdf3d398af55aa79f92261,31.15,15,2,1,3,1,2,5
5dcdf3d398af55aa79f92262,41.65,20,1,4,4,2,5,4
5dcdf3d398af55aa79f92263,18.52,10,3,5,3,5,3,5
5dcdf3d398af55aa79f92264,114.6,10,1,4,3,4,5,5
5dcdf3d398af55aa79f92265,32.0,15,3,1,2,2,1,1
5dcdf3d398af55aa79f92266,32.0,15,5,2,1,1,4,2
5dcdf3d398af55aa79f92267,135.0,20,3,4,1,4,1,3
5dcdf3d398af55aa79f92268,14.0,15,5,2,3,3,4,2
5dcdf3d398af55aa79f92269,31.5,20,5,4,2,1,4,5
5dcdf3d398af55aa79f9226a,62.5,30,3,4,3,5,2,1
5dcdf3d398af55aa79f9226b,15.0,15,4,3,3,5,3,1
5dcdf3d398af55aa79f9226c,35.3,10,3,4,4,4,4,3
5dcdf3d398af55aa79f9226d,19.77,30,4,1,5,4,5,1
5dcdf3d398af55aa79f9226e,141.93,10,2,2,5,4,5,5
5dcdf3d398af55aa79f9226f,35.0,15,2,4,2,5,1,5
5dcdf3d398af55aa79f92270,28.0,30,3,1,3,4,3,5
5dcdf3d398af55aa79f92271,14.32,10,2,4,2,4,1,4
5dcdf3d398af55aa79f92272,170.61,20,2,4,2,5,1,5
5dcdf3d398af55aa79f92273,56.32,15,1,5,5,3,3,1
5dcdf3d398af55aa79f92274,11.33,15,3,5,2,3,3,2
5dcdf3d398af55aa79f92275,9.0,30,5,5,1,4,5,4
5dcdf3d398af55aa79f92276,6.99,15,1,5,3,1,1,2
5dcdf3d398af55aa79f92277,62.97,15,1,1,4,4,3,2
5dcdf3d398af55aa79f92278,21.32,15,4,1,5,2,1,1
5dcdf3d398af55aa79f92279,28.33,15,3,5,3,3,1,4
5dcdf3d398af55aa79f9227a,41.65,30,1,2,2,1,5,2
5dcdf3d398af55aa79f9227b,20.44,15,3,1,4,1,5,5
5dcdf3d398af55aa79f9227c,62.97,20,2,4,4,3,5,5
5dcdf3d398af55aa79f9227d,62.97,30,5,2,2,1,4,5
5dcdf3d398af55aa79f9227e,72.3,10,5,4,4,1,1,1
5dcdf3d398af55aa79f9227f,26.65,15,1,1,2,3,4,1
5dcdf3d398af55aa79f92280,31.65,15,1,3,2,2,5,2
5dcdf3d398af55aa79f92281,21.32,30,2,3,2,1,5,5
5dcdf3d398af55aa79f92282,21.65,10,1,2,2,3,5,3
5dcdf3d398af55aa79f92283,35.0,15,1,3,2,1,4,1
5dcdf3d398af55aa79f92284,28.35,25,4,1,2,3,5,1
5dcdf3d398af55aa79f92285,34.13,25,2,2,1,5,5,1
5dcdf3d398af55aa79f92286,54.64,15,3,4,5,1,4,4
5dcdf3d398af55aa79f92287,8.0,15,2,3,4,4,3,5
5dcdf3d498af55aa79f92288,62.5,20,3,3,5,1,1,5
5dcdf3d498af55aa79f92289,82.0,20,1,3,2,3,3,3
5dcdf3d498af55aa79f9228a,62.5,15,1,2,1,4,3,2
5dcdf3d498af55aa79f9228b,40.0,30,3,3,4,5,2,3
5dcdf3d498af55aa79f9228c,76.0,10,4,3,3,1,3,5
5dcdf3d498af55aa79f9228d,13.5,15,2,3,3,1,4,5
5dcdf3d498af55aa79f9228e,41.0,15,1,2,1,2,3,1
5dcdf3d498af55aa79f9228f,22.5,30,4,4,4,3,3,1
5dcdf3d498af55aa79f92290,4.5,15,1,3,5,5,1,1
5dcdf3d498af55aa79f92291,10.27,20,3,4,5,3,5,5
5dcdf3d498af55aa79f92292,41.65,10,4,5,5,2,1,2
5dcdf3d498af55aa79f92293,21.32,20,5,5,4,1,1,3
5dcdf3d498af55aa79f92294,46.24,15,3,5,5,4,2,5
5dcdf3d498af55aa79f92295,46.31,10,3,4,2,1,2,1
5dcdf3d498af55aa79f92296,36.22,20,5,4,1,2,5,4
5dcdf3d498af55aa79f92297,74.97,20,5,5,3,1,5,1
5dcdf3d498af55aa79f92298,31.65,15,2,3,1,5,3,4
5dcdf3d498af55aa79f92299,32.66,20,4,2,2,5,1,3
5dcdf3d498af55aa79f9229a,41.65,20,1,1,1,3,5,5
5dcdf3d498af55aa79f9229b,88.3,30,5,2,5,1,2,3
5dcdf3d498af55aa79f9229c,30.97,15,2,3,2,3,4,2
5dcdf3d498af55aa79f9229d,41.65,15,2,3,4,3,5,2
5dcdf3d498af55aa79f9229e,21.32,20,5,4,2,2,4,4
5dcdf3d498af55aa79f9229f,87.95,15,4,1,5,3,1,5
5dcdf3d498af55aa79f922a0,36.0,15,1,5,4,2,3,5
5dcdf3d498af55aa79f922a1,32.0,30,4,5,3,2,1,4
5dcdf3d498af55aa79f922a2,62.5,20,5,5,2,3,4,5
5dcdf3d498af55aa79f922a3,37.44,15,4,2,1,1,3,1
5dcdf3d498af55aa79f922a4,70.0,15,3,3,2,2,2,5
5dcdf3d498af55aa79f922a5,28.0,10,5,2,1,4,2,5
5dcdf3d498af55aa79f922a6,97.97,25,4,2,5,2,2,4
5dcdf3d498af55aa79f922a7,13.5,15,5,2,4,5,2,5
5dcdf3d498af55aa79f922a8,1.0,30,3,3,1,2,1,5
5dcdf3d498af55aa79f922a9,13.5,15,2,3,1,2,2,2
5dcdf3d498af55aa79f922aa,28.85,15,2,3,1,4,3,1
5dcdf3d498af55aa79f922ab,23.41,25,1,2,2,5,5,1
5dcdf3d498af55aa79f922ac,62.97,30,2,5,2,5,4,2
5dcdf3d498af55aa79f922ad,52.97,15,1,1,4,2,5,1
5dcdf3d498af55aa79f922ae,32.5,15,1,1,2,3,1,4
5dcdf3d498af55aa79f922af,125.0,20,1,2,1,5,5,3
5dcdf3d498af55aa79f922b0,0.0,15,2,3,3,1,1,1
5dcdf3d498af55aa79f922b1,41.65,15,2,2,2,1,5,3
5dcdf3d498af55aa79f922b2,28.0,10,2,1,4,2,4,1
5dcdf3d498af55aa79f922b3,21.65,30,2,2,2,3,5,2
5dcdf3d498af55aa79f922b4,44.0,30,5,3,3,2,5,1
5dcdf3d498af55aa79f922b5,0.0,15,4,2,1,2,2,1
5dcdf3d498af55aa79f922b6,17.5,25,5,2,1,1,2,5
5dcdf3d498af55aa79f922b7,0.5,15,3,5,5,3,1,1
5dcdf3d498af55aa79f922b8,62.5,15,2,5,2,3,4,5
5dcdf3d498af55aa79f922b9,19.8,15,4,5,3,3,4,5
5dcdf3d498af55aa79f922ba,359.5,25,1,5,3,3,3,4
5dcdf3d498af55aa79f922bb,41.65,15,4,5,4,2,3,5
5dcdf3d498af55aa79f922bc,36.02,20,3,5,5,1,2,3
5dcdf3d498af55aa79f922bd,9.0,25,5,5,4,5,4,2
5dcdf3d498af55aa79f922be,38.97,20,3,2,5,2,5,1
5dcdf3d498af55aa79f922bf,62.5,15,1,1,4,1,3,5
5dcdf3d498af55aa79f922c0,62.9,25,2,1,5,4,2,1
5dcdf3d498af55aa79f922c1,0.9,20,4,1,2,2,5,1
5dcdf3d498af55aa79f922c2,41.65,15,3,1,1,2,5,3
5dcdf3d498af55aa79f922c3,43.98,25,4,3,1,1,5,5
5dcdf3d498af55aa79f922c4,31.65,20,4,3,5,3,4,1
5dcdf3d498af55aa79f922c5,21.32,25,1,3,1,2,4,5
5dcdf3d498af55aa79f922c6,41.65,15,1,3,2,3,3,2
5dcdf3d498af55aa79f922c7,41.15,25,2,5,4,3,2,3
5dcdf3d498af55aa79f922c8,31.65,25,1,5,2,5,4,2
5dcdf3d498af55aa79f922c9,34.31,30,5,1,5,3,1,5
5dcdf3d498af55aa79f922ca,10.27,15,3,3,3,2,3,5
5dcdf3d498af55aa79f922cb,31.6,20,5,5,1,5,1,4
5dcdf3d498af55aa79f922cc,9.0,30,5,5,3,4,4,2
5dcdf3d498af55aa79f922cd,53.31,15,4,2,3,3,5,1
5dcdf3d498af55aa79f922ce,62.5,15,1,5,3,5,1,1
5dcdf3d498af55aa79f922cf,4.0,15,4,5,1,4,3,5
5dcdf3d498af55aa79f922d0,40.0,30,4,1,3,1,2,4
5dcdf3d498af55aa79f922d1,13.5,15,5,5,5,3,2,5
5dcdf3d498af55aa79f922d2,13.71,15,5,2,3,2,4,3
5dcdf3d498af55aa79f922d3,36.0,10,2,5,1,5,5,1
5dcdf3d498af55aa79f922d4,42.63,15,2,2,3,5,1,3
5dcdf3d498af55aa79f922d5,22.29,15,2,1,3,5,2,4
5dcdf3d498af55aa79f922d6,30.66,10,3,3,5,5,2,5
5dcdf3d498af55aa79f922d7,137.94,25,4,2,2,1,1,3
5dcdf3d498af55aa79f922d8,30.64,15,1,5,3,2,1,1
5dcdf3d498af55aa79f922d9,18.33,30,1,3,1,5,2,2
5dcdf3d498af55aa79f922da,30.0,15,2,4,4,2,4,2
5dcdf3d498af55aa79f922db,108.3,15,1,2,1,3,3,5
5dcdf3d498af55aa79f922dc,35.0,15,5,4,2,2,1,3
5dcdf3d498af55aa79f922dd,47.65,25,4,3,4,3,1,5
5dcdf3d498af55aa79f922de,59.65,10,5,5,1,1,3,4
5dcdf3d498af55aa79f922df,35.0,10,3,5,5,1,1,2
5dcdf3d498af55aa79f922e0,66.5,15,1,3,1,3,4,1
5dcdf3d498af55aa79f922e1,66.5,10,1,1,1,1,3,4
5dcdf3d498af55aa79f922e2,62.5,10,2,3,1,2,1,3
5dcdf3d498af55aa79f922e3,62.5,15,2,1,4,5,4,3
5dcdf3d498af55aa79f922e4,34.88,15,4,2,3,5,1,5
5dcdf3d498af55aa79f922e5,166.5,30,3,4,3,3,1,5
5dcdf3d498af55aa79f922e6,36.15,15,1,4,2,4,3,4
5dcdf3d498af55aa79f922e7,29.28,30,2,4,1,2,4,3
5dcdf3d498af55aa79f922e8,25.35,25,5,5,1,2,2,3
5dcdf3d498af55aa79f922e9,62.97,25,4,5,2,2,5,3
5dcdf3d498af55aa79f922ea,48.64,15,1,3,5,4,4,2
5dcdf3d498af55aa79f922eb,49.65,15,2,2,3,2,3,5
5dcdf3d498af55aa79f922ec,41.65,20,2,1,3,2,4,3
5dcdf3d498af55aa79f922ed,115.94,20,3,2,3,3,5,4
5dcdf3d498af55aa79f922ee,26.32,15,2,1,1,1,1,1
5dcdf3d498af55aa79f922ef,17.32,10,5,3,2,2,2,3
5dcdf3d498af55aa79f922f0,31.65,20,5,5,1,2,2,3
5dcdf3d498af55aa79f922f1,12.66,25,2,4,2,2,1,3
5dcdf3d498af55aa79f922f2,35.0,15,2,2,3,2,3,5
5dcdf3d498af55aa79f922f3,41.65,10,2,1,5,3,5,2
5dcdf3d498af55aa79f922f4,23.98,30,3,3,3,3,1,2
5dcdf3d498af55aa79f922f5,17.32,15,4,2,3,5,3,4
5dcdf3d498af55aa79f922f6,8.01,15,5,2,2,4,5,2
5dcdf3d498af55aa79f922f7,0.0,20,4,4,3,3,1,1
5dcdf3d498af55aa79f922f8,81.0,25,4,3,4,5,2,2
5dcdf3d498af55aa79f922f9,13.5,15,4,1,3,5,1,5
5dcdf3d498af55aa79f922fa,64.0,30,1,1,1,5,4,2
5dcdf3d498af55aa79f922fb,13.5,20,4,1,1,4,3,5
5dcdf3d498af55aa79f922fc,9.0,15,4,3,2,1,2,1
5dcdf3d498af55aa79f922fd,62.97,30,3,3,3,5,4,3
5dcdf3d498af55aa79f922fe,35.0,20,5,1,3,5,1,2
5dcdf3d498af55aa79f922ff,23.98,20,2,2,5,2,5,4
5dcdf3d498af55aa79f92300,23.32,15,3,3,2,2,5,1
5dcdf3d498af55aa79f92301,49.98,15,2,3,5,2,5,4
5dcdf3d498af55aa79f92302,32.98,20,3,1,3,3,3,1
5dcdf3d498af55aa79f92303,31.65,10,5,1,2,2,4,4
5dcdf3d498af55aa79f92304,13.5,15,5,1,3,5,5,3
5dcdf3d498af55aa79f92305,0.0,30,5,5,2,5,1,1
5dcdf3d498af55aa79f92306,76.0,20,1,3,5,2,5,1
5dcdf3d498af55aa79f92307,30.32,15,3,4,5,4,5,5
5dcdf3d498af55aa79f92308,21.32,10,4,3,5,2,1,2
5dcdf3d498af55aa79f92309,50.65,20,1,5,5,5,4,1
5dcdf3d498af55aa79f9230a,7.66,25,3,2,2,5,5,4
5dcdf3d498af55aa79f9230b,0.0,15,3,1,5,5,4,1
5dcdf3d498af55aa79f9230c,32.0,15,1,2,4,4,1,4
5dcdf3d498af55aa79f9230d,13.5,20,3,5,5,3,4,2
5dcdf3d498af55aa79f9230e,47.35,15,1,1,2,5,3,1
5dcdf3d498af55aa79f9230f,21.32,20,1,1,4,5,3,4
5dcdf3d498af55aa79f92310,41.65,20,3,5,1,5,3,1
5dcdf3d498af55aa79f92311,76.65,15,3,3,5,2,3,1
5dcdf3d498af55aa79f92312,28.85,15,5,2,1,1,4,1
5dcdf3d498af55aa79f92313,0.0,25,5,1,4,1,4,1
5dcdf3d498af55aa79f92314,80.0,15,4,2,1,5,4,4
5dcdf3d498af55aa79f92315,4.09,15,3,5,5,3,3,3
5dcdf3d498af55aa79f92316,9.0,15,2,4,4,1,1,5
5dcdf3d498af55aa79f92317,41.65,15,4,4,1,1,5,2
5dcdf3d498af55aa79f92318,94.29,10,2,1,2,3,5,4
5dcdf3d498af55aa79f92319,28.35,15,1,2,1,1,1,3
5dcdf3d498af55aa79f9231a,62.5,10,5,5,3,5,2,2
5dcdf3d498af55aa79f9231b,45.5,20,1,2,4,1,2,1
5dcdf3d498af55aa79f9231c,32.0,15,2,1,4,3,2,4
5dcdf3d498af55aa79f9231d,62.5,10,4,2,5,5,5,1
5dcdf3d498af55aa79f9231e,32.0,25,4,1,5,2,3,5
5dcdf3d498af55aa79f9231f,62.5,15,3,2,1,2,2,2
5dcdf3d498af55aa79f92320,62.5,10,5,5,2,2,1,3
5dcdf3d498af55aa79f92321,32.0,25,4,3,5,3,3,4
5dcdf3d498af55aa79f92322,18.0,15,2,5,2,3,3,5
5dcdf3d498af55aa79f92323,32.0,25,3,5,1,1,2,2
5dcdf3d498af55aa79f92324,62.5,25,3,4,3,1,1,4
5dcdf3d498af55aa79f92325,33.67,15,2,1,2,3,1,2
5dcdf3d498af55aa79f92326,3.57,30,1,2,4,4,3,4
5dcdf3d498af55aa79f92327,251.6,15,4,1,4,5,1,1
5dcdf3d498af55aa79f92328,62.5,15,1,3,3,5,2,5
5dcdf3d498af55aa79f92329,13.5,15,3,2,2,5,3,1
5dcdf3d498af55aa79f9232a,63.0,10,2,5,3,3,2,3
5dcdf3d498af55aa79f9232b,1.84,15,5,1,2,5,1,5
5dcdf3d498af55aa79f9232c,62.5,10,4,2,4,4,3,2
5dcdf3d498af55aa79f9232d,96.5,25,5,5,3,2,5,1
5dcdf3d498af55aa79f9232e,34.35,15,3,2,5,4,1,2
5dcdf3d498af55aa79f9232f,9.0,15,5,2,4,2,1,1
5dcdf3d498af55aa79f92330,62.5,30,3,3,5,1,4,3
5dcdf3d498af55aa79f92331,18.0,15,3,3,4,3,3,3
5dcdf3d498af55aa79f92332,3.41,10,1,2,5,1,4,1
5dcdf3d498af55aa79f92333,158.5,30,3,3,3,5,5,4
5dcdf3d498af55aa79f92334,33.34,15,5,2,1,1,2,3
5dcdf3d498af55aa79f92335,31.25,30,5,1,5,3,3,1
5dcdf3d498af55aa79f92336,64.4,10,3,2,4,1,3,2
5dcdf3d498af55aa79f92337,35.0,15,4,1,5,2,5,3
5dcdf3d498af55aa79f92338,56.32,20,3,3,5,4,5,2
5dcdf3d498af55aa79f92339,27.5,25,4,1,5,4,2,4
5dcdf3d498af55aa79f9233a,53.65,25,2,5,2,3,3,5
5dcdf3d498af55aa79f9233b,5.32,15,3,5,5,1,4,2
5dcdf3d498af55aa79f9233c,20.0,20,3,4,3,5,3,4
5dcdf3d498af55aa79f9233d,50.65,30,4,4,1,4,5,3
5dcdf3d498af55aa79f9233e,80.29,10,4,1,5,1,4,4
5dcdf3d498af55aa79f9233f,62.5,15,1,2,3,4,5,4
5dcdf3d498af55aa79f92340,62.5,20,3,5,1,1,5,2
5dcdf3d498af55aa79f92341,0.0,10,4,4,3,4,4,1
5dcdf3d498af55aa79f92342,50.0,15,3,3,1,3,3,3
5dcdf3d498af55aa79f92343,40.0,20,3,3,3,2,3,2
5dcdf3d498af55aa79f92344,32.0,25,3,1,2,5,4,5
5dcdf3d498af55aa79f92345,43.98,15,1,1,1,1,1,5
5dcdf3d498af55aa79f92346,16.0,10,4,3,2,1,3,3
5dcdf3d498af55aa79f92347,18.32,25,5,4,2,1,1,5
5dcdf3d498af55aa79f92348,28.31,30,4,2,5,4,5,5
5dcdf3d498af55aa79f92349,48.64,15,1,3,2,3,1,5
5dcdf3d498af55aa79f9234a,24.42,25,2,5,2,2,2,3
5dcdf3d498af55aa79f9234b,12.99,15,4,4,1,5,4,5
5dcdf3d498af55aa79f9234c,121.94,30,3,5,2,5,5,5
5dcdf3d498af55aa79f9234d,6.75,15,3,2,1,5,2,5
5dcdf3d498af55aa79f9234e,0.4,25,2,3,3,4,4,1
5dcdf3d498af55aa79f9234f,14.0,30,1,2,4,5,4,5
5dcdf3d498af55aa79f92350,8.64,15,3,5,4,4,4,2
5dcdf3d498af55aa79f92351,8.64,15,2,3,1,1,3,3
5dcdf3d498af55aa79f92352,162.5,15,5,1,4,1,5,2
5dcdf3d498af55aa79f92353,31.25,15,4,3,5,3,2,3
5dcdf3d498af55aa79f92354,6.0,15,5,1,3,1,2,4
5dcdf3d498af55aa79f92355,125.0,30,3,4,3,5,2,1
5dcdf3d498af55aa79f92356,42.97,15,4,5,5,5,2,2
5dcdf3d498af55aa79f92357,41.65,10,4,5,4,1,3,1
5dcdf3d498af55aa79f92358,9.32,15,4,5,5,2,4,3
5dcdf3d498af55aa79f92359,52.97,30,1,4,1,5,4,1
5dcdf3d498af55aa79f9235a,2.0,15,1,3,2,3,5,1
5dcdf3d498af55aa79f9235b,32.0,10,5,1,3,2,5,2
5dcdf3d498af55aa79f9235c,67.0,20,3,5,3,2,5,4
5dcdf3d498af55aa79f9235d,18.66,15,2,3,5,3,4,3
5dcdf3d498af55aa79f9235e,50.65,10,3,1,5,1,3,4
5dcdf3d498af55aa79f9235f,50.65,25,3,5,5,2,5,5
5dcdf3d498af55aa79f92360,46.65,30,4,4,1,3,2,3
5dcdf3d498af55aa79f92361,41.65,15,5,5,4,3,1,2
5dcdf3d498af55aa79f92362,5.6,15,5,3,2,1,5,2
5dcdf3d498af55aa79f92363,48.64,15,4,3,1,3,1,4
5dcdf3d498af55aa79f92364,82.3,25,4,4,5,2,1,5
5dcdf3d498af55aa79f92365,40.0,15,5,4,1,3,4,5
5dcdf3d498af55aa79f92366,32.0,15,3,3,2,1,3,1
5dcdf3d498af55aa79f92367,62.5,25,1,1,2,2,4,3
5dcdf3d498af55aa79f92368,32.0,15,1,4,2,1,2,2
5dcdf3d498af55aa79f92369,62.5,15,1,5,3,1,5,1
5dcdf3d498af55aa79f9236a,62.5,30,4,5,2,3,1,3
5dcdf3d498af55aa79f9236b,8.0,15,2,3,3,5,2,4
5dcdf3d498af55aa79f9236c,4.0,30,1,2,1,5,3,3
5dcdf3d498af55aa79f9236d,4.0,20,5,3,1,1,1,4
5dcdf3d498af55aa79f9236e,44.4,15,5,4,2,4,3,5
5dcdf3d498af55aa79f9236f,35.0,10,5,5,2,1,1,2
5dcdf3d498af55aa79f92370,53.76,30,5,5,2,3,4,4
5dcdf3d498af55aa79f92371,93.62,15,5,1,5,3,2,3
5dcdf3d498af55aa79f92372,18.0,15,3,2,5,1,5,2
5dcdf3d498af55aa79f92373,15.48,15,4,3,4,1,1,4
5dcdf3d498af55aa79f92374,149.5,25,3,3,4,1,5,3
5dcdf3d498af55aa79f92375,36.97,15,2,3,2,1,2,3
5dcdf3d498af55aa79f92376,44.31,15,1,4,3,4,2,5
5dcdf3d498af55aa79f92377,4.66,20,4,5,3,4,4,1
5dcdf3d498af55aa79f92378,44.31,10,2,1,3,4,3,3
5dcdf3d498af55aa79f92379,62.5,15,3,2,4,4,2,2
5dcdf3d498af55aa79f9237a,62.5,10,3,1,5,5,1,4
5dcdf3d498af55aa79f9237b,8.0,20,5,3,3,4,2,5
5dcdf3d498af55aa79f9237c,28.0,15,5,4,3,1,4,5
5dcdf3d498af55aa79f9237d,16.0,25,5,3,3,2,1,3
5dcdf3d498af55aa79f9237e,50.65,10,5,1,5,4,1,4
5dcdf3d498af55aa79f9237f,52.65,20,4,1,1,2,1,5
5dcdf3d498af55aa79f92380,0.0,15,2,3,4,3,1,1
5dcdf3d498af55aa79f92381,31.25,25,1,1,4,2,3,3
5dcdf3d498af55aa79f92382,63.0,20,3,1,1,5,4,1
5dcdf3d498af55aa79f92383,15.35,15,2,4,1,3,1,1
5dcdf3d498af55aa79f92384,6.17,25,2,4,4,4,1,5
5dcdf3d498af55aa79f92385,6.99,15,1,4,3,2,4,2
5dcdf3d498af55aa79f92386,91.62,25,4,4,1,1,5,1
5dcdf3d498af55aa79f92387,6.0,15,3,2,3,4,3,4
5dcdf3d498af55aa79f92388,36.0,20,4,3,2,4,1,1
5dcdf3d498af55aa79f92389,32.0,15,5,2,3,4,5,4
5dcdf3d498af55aa79f9238a,76.35,15,5,3,1,5,1,5
5dcdf3d498af55aa79f9238b,27.74,20,5,1,1,5,1,1
5dcdf3d498af55aa79f9238c,109.0,30,1,2,1,3,3,3
5dcdf3d498af55aa79f9238d,22.35,15,5,1,3,1,4,4
5dcdf3d498af55aa79f9238e,49.99,25,5,4,5,5,4,5
5dcdf3d498af55aa79f9238f,21.32,25,5,2,3,1,4,3
5dcdf3d498af55aa79f92390,88.62,25,4,5,2,2,5,5
5dcdf3d498af55aa79f92391,9.0,15,1,4,3,5,5,4
5dcdf3d598af55aa79f92392,4.33,10,2,4,2,5,3,2
5dcdf3d598af55aa79f92393,45.98,10,2,1,5,3,3,4
5dcdf3d598af55aa79f92394,41.65,30,2,5,5,5,1,1
5dcdf3d598af55aa79f92395,13.5,15,1,4,3,4,2,3
5dcdf3d598af55aa79f92396,32.0,30,2,3,1,3,1,3
5dcdf3d598af55aa79f92397,4.0,15,5,1,5,4,4,2
5dcdf3d598af55aa79f92398,79.5,15,5,1,5,2,5,2
5dcdf3d598af55aa79f92399,41.0,30,4,4,2,3,1,4
5dcdf3d598af55aa79f9239a,62.5,30,5,1,2,4,3,5
5dcdf3d598af55aa79f9239b,36.0,15,3,3,4,4,5,1
5dcdf3d598af55aa79f9239c,32.0,20,2,2,1,2,3,3
5dcdf3d598af55aa79f9239d,4.0,30,5,4,1,5,2,2
5dcdf3d598af55aa79f9239e,38.75,15,1,4,4,1,4,2
5dcdf3d598af55aa79f9239f,13.5,25,4,5,4,4,3,2
5dcdf3d598af55aa79f923a0,32.0,10,1,5,5,2,2,1
5dcdf3d598af55aa79f923a1,7.46,15,4,5,5,3,5,4
5dcdf3d598af55aa79f923a2,62.5,20,2,5,1,4,3,2
5dcdf3d598af55aa79f923a3,252.5,25,1,5,4,2,3,4
5dcdf3d598af55aa79f923a4,41.65,15,5,2,1,1,3,2
5dcdf3d598af55aa79f923a5,31.65,25,5,4,1,3,5,4
5dcdf3d598af55aa79f923a6,41.65,25,5,2,2,2,4,3
5dcdf3d598af55aa79f923a7,36.31,10,3,1,3,3,1,4
5dcdf3d598af55aa79f923a8,21.32,15,3,2,3,1,1,2
5dcdf3d598af55aa79f923a9,21.32,10,5,1,2,1,3,4
5dcdf3d598af55aa79f923aa,31.65,30,5,2,2,2,4,2
5dcdf3d598af55aa79f923ab,88.31,25,2,1,5,2,1,4
5dcdf3d598af55aa79f923ac,62.5,15,2,4,2,4,5,1
5dcdf3d598af55aa79f923ad,63.5,20,5,2,1,3,4,2
5dcdf3d598af55aa79f923ae,32.0,15,4,3,2,4,5,5
5dcdf3d598af55aa79f923af,17.32,15,2,4,1,3,5,2
5dcdf3d598af55aa79f923b0,41.65,15,2,1,1,1,3,1
5dcdf3d598af55aa79f923b1,21.65,15,3,3,3,3,4,2
5dcdf3d598af55aa79f923b2,21.65,25,3,3,3,3,3,2
5dcdf3d598af55aa79f923b3,25.7,15,2,4,1,3,2,5
5dcdf3d598af55aa79f923b4,8.21,20,3,5,1,2,4,2
5dcdf3d598af55aa79f923b5,76.0,30,3,1,1,3,5,5
5dcdf3d598af55aa79f923b6,62.5,15,1,2,3,4,1,4
5dcdf3d598af55aa79f923b7,87.85,20,1,4,1,5,4,3
5dcdf3d598af55aa79f923b8,40.0,30,2,4,1,2,1,5
5dcdf3d598af55aa79f923b9,0.0,15,4,5,1,3,1,1
