_id,feedback_type,user_who_is_rating_Mongoid,user_who_is_rating_id,user_getting_rated_Mongoid,user_getting_rated_id,trip_id,chatty_rating,safety_rating,punctuality_rating,friendliness_rating,comfort_rating,average_rating,feedback_given_classifier,feedback_given_classifier_to_int,time_stamp,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,driver_rating,UTT
5d925a1b02040fb1c46f8b1a,driver_to_rider,5d844b5fa51ea3e5d352c420,101641,5d844aa2a51ea3e5d351da59,41794,5d925a1b02040fb1c46f8b0e,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:40:11,1.0,1.0,5.0,4.0,5.0,,10.0
5d925a1b02040fb1c46f8b1b,driver_to_rider,5d844b5fa51ea3e5d352c420,101641,5d844b57a51ea3e5d352bb98,99457,5d925a1b02040fb1c46f8b0e,3,2,5,0,0,2.0,punctuality_score,3,2019-09-30 15:40:11,1.0,1.0,5.0,4.0,5.0,,10.0
5d925a252f0fc84926f9720c,rider_to_rider,5d844a8aa51ea3e5d351be2c,34581,5d844a81a51ea3e5d351b0d5,31166,5d925a252f0fc84926f9720a,3,5,0,0,0,1.6,safety_score,2,2019-09-30 15:40:21,5.0,2.0,5.0,4.0,5.0,,10.0
5d925a252f0fc84926f9720d,rider_to_driver,5d844a8aa51ea3e5d351be2c,34581,5d844b59a51ea3e5d352be14,100093,5d925a252f0fc84926f9720a,0,0,4,1,3,1.6,punctuality_score,3,2019-09-30 15:40:21,5.0,2.0,5.0,4.0,5.0,3.0,10.0
5d925a252f0fc84926f9720e,rider_to_rider,5d844a81a51ea3e5d351b0d5,31166,5d844a8aa51ea3e5d351be2c,34581,5d925a252f0fc84926f9720a,0,0,5,5,5,3.0,punctuality_score,3,2019-09-30 15:40:21,4.0,4.0,1.0,3.0,3.0,,30.0
5d925a252f0fc84926f9720f,rider_to_driver,5d844a81a51ea3e5d351b0d5,31166,5d844b59a51ea3e5d352be14,100093,5d925a252f0fc84926f9720a,0,0,2,2,0,0.8,punctuality_score,3,2019-09-30 15:40:21,4.0,4.0,1.0,3.0,3.0,2.0,30.0
5d925a252f0fc84926f97210,driver_to_rider,5d844b59a51ea3e5d352be14,100093,5d844a8aa51ea3e5d351be2c,34581,5d925a252f0fc84926f9720a,0,3,0,0,1,0.8,safety_score,2,2019-09-30 15:40:21,2.0,5.0,4.0,4.0,1.0,,10.0
5d925a252f0fc84926f97211,driver_to_rider,5d844b59a51ea3e5d352be14,100093,5d844a81a51ea3e5d351b0d5,31166,5d925a252f0fc84926f9720a,3,1,1,0,0,1.0,chatty_score,1,2019-09-30 15:40:21,2.0,5.0,4.0,4.0,1.0,,10.0
5d925a3802040fb1c46f8b1e,rider_to_rider,5d844ac6a51ea3e5d352046c,52565,5d844a77a51ea3e5d351a37d,27750,5d925a3802040fb1c46f8b1c,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:40:40,5.0,2.0,5.0,2.0,3.0,,15.0
5d925a3802040fb1c46f8b1f,rider_to_driver,5d844ac6a51ea3e5d352046c,52565,5d844b6da51ea3e5d352d545,106030,5d925a3802040fb1c46f8b1c,5,0,0,0,4,1.8,chatty_score,1,2019-09-30 15:40:40,5.0,2.0,5.0,2.0,3.0,2.0,15.0
5d925a3802040fb1c46f8b20,rider_to_rider,5d844a77a51ea3e5d351a37d,27750,5d844ac6a51ea3e5d352046c,52565,5d925a3802040fb1c46f8b1c,0,0,5,4,0,1.8,punctuality_score,3,2019-09-30 15:40:40,5.0,2.0,4.0,4.0,5.0,,25.0
5d925a3802040fb1c46f8b21,rider_to_driver,5d844a77a51ea3e5d351a37d,27750,5d844b6da51ea3e5d352d545,106030,5d925a3802040fb1c46f8b1c,1,0,0,0,0,0.2,chatty_score,1,2019-09-30 15:40:40,5.0,2.0,4.0,4.0,5.0,4.0,25.0
5d925a3802040fb1c46f8b22,driver_to_rider,5d844b6da51ea3e5d352d545,106030,5d844ac6a51ea3e5d352046c,52565,5d925a3802040fb1c46f8b1c,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:40:40,4.0,1.0,3.0,3.0,5.0,,25.0
5d925a3802040fb1c46f8b23,driver_to_rider,5d844b6da51ea3e5d352d545,106030,5d844a77a51ea3e5d351a37d,27750,5d925a3802040fb1c46f8b1c,0,0,3,3,1,1.4,punctuality_score,3,2019-09-30 15:40:40,4.0,1.0,3.0,3.0,5.0,,25.0
5d925a4f02040fb1c46f8b26,rider_to_rider,5d844acba51ea3e5d35209d1,53946,5d844aa7a51ea3e5d351e08e,43383,5d925a4f02040fb1c46f8b24,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:41:03,3.0,5.0,1.0,2.0,2.0,,15.0
5d925a4f02040fb1c46f8b27,rider_to_rider,5d844acba51ea3e5d35209d1,53946,5d844a4ca51ea3e5d3515fd0,10425,5d925a4f02040fb1c46f8b24,3,5,0,5,0,2.6,safety_score,2,2019-09-30 15:41:03,3.0,5.0,1.0,2.0,2.0,,15.0
5d925a4f02040fb1c46f8b28,rider_to_driver,5d844acba51ea3e5d35209d1,53946,5d844b61a51ea3e5d352c5e3,102092,5d925a4f02040fb1c46f8b24,4,2,0,0,1,1.4,chatty_score,1,2019-09-30 15:41:03,3.0,5.0,1.0,2.0,2.0,3.0,15.0
5d925a4f02040fb1c46f8b29,rider_to_rider,5d844aa7a51ea3e5d351e08e,43383,5d844acba51ea3e5d35209d1,53946,5d925a4f02040fb1c46f8b24,5,0,0,0,0,1.0,chatty_score,1,2019-09-30 15:41:03,4.0,5.0,2.0,2.0,5.0,,10.0
5d925a4f02040fb1c46f8b2a,rider_to_rider,5d844aa7a51ea3e5d351e08e,43383,5d844a4ca51ea3e5d3515fd0,10425,5d925a4f02040fb1c46f8b24,3,0,0,0,0,0.6,chatty_score,1,2019-09-30 15:41:03,4.0,5.0,2.0,2.0,5.0,,10.0
5d925a4f02040fb1c46f8b2b,rider_to_driver,5d844aa7a51ea3e5d351e08e,43383,5d844b61a51ea3e5d352c5e3,102092,5d925a4f02040fb1c46f8b24,0,0,0,4,0,0.8,friendliness_score,4,2019-09-30 15:41:03,4.0,5.0,2.0,2.0,5.0,2.0,10.0
5d925a4f02040fb1c46f8b2c,rider_to_rider,5d844a4ca51ea3e5d3515fd0,10425,5d844acba51ea3e5d35209d1,53946,5d925a4f02040fb1c46f8b24,4,4,5,0,0,2.6,punctuality_score,3,2019-09-30 15:41:03,2.0,4.0,5.0,5.0,1.0,,20.0
5d925a4f02040fb1c46f8b2d,rider_to_rider,5d844a4ca51ea3e5d3515fd0,10425,5d844aa7a51ea3e5d351e08e,43383,5d925a4f02040fb1c46f8b24,0,0,0,5,0,1.0,friendliness_score,4,2019-09-30 15:41:03,2.0,4.0,5.0,5.0,1.0,,20.0
5d925a4f02040fb1c46f8b2e,rider_to_driver,5d844a4ca51ea3e5d3515fd0,10425,5d844b61a51ea3e5d352c5e3,102092,5d925a4f02040fb1c46f8b24,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:41:03,2.0,4.0,5.0,5.0,1.0,3.0,20.0
5d925a4f02040fb1c46f8b2f,driver_to_rider,5d844b61a51ea3e5d352c5e3,102092,5d844acba51ea3e5d35209d1,53946,5d925a4f02040fb1c46f8b24,5,0,0,0,5,2.0,chatty_score,1,2019-09-30 15:41:03,1.0,3.0,4.0,2.0,3.0,,20.0
5d925a4f02040fb1c46f8b30,driver_to_rider,5d844b61a51ea3e5d352c5e3,102092,5d844aa7a51ea3e5d351e08e,43383,5d925a4f02040fb1c46f8b24,0,0,0,0,4,0.8,comfortibility_score,5,2019-09-30 15:41:03,1.0,3.0,4.0,2.0,3.0,,20.0
5d925a4f02040fb1c46f8b31,driver_to_rider,5d844b61a51ea3e5d352c5e3,102092,5d844a4ca51ea3e5d3515fd0,10425,5d925a4f02040fb1c46f8b24,2,0,0,0,2,0.8,chatty_score,1,2019-09-30 15:41:03,1.0,3.0,4.0,2.0,3.0,,20.0
5d925a7102040fb1c46f8b34,rider_to_rider,5d844a7aa51ea3e5d351a7db,28868,5d844af6a51ea3e5d35240a7,67984,5d925a7102040fb1c46f8b32,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:41:37,4.0,1.0,3.0,1.0,3.0,,15.0
5d925a7102040fb1c46f8b35,rider_to_driver,5d844a7aa51ea3e5d351a7db,28868,5d844b6aa51ea3e5d352cfc6,104623,5d925a7102040fb1c46f8b32,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:41:37,4.0,1.0,3.0,1.0,3.0,3.0,15.0
5d925a7102040fb1c46f8b36,rider_to_rider,5d844af6a51ea3e5d35240a7,67984,5d844a7aa51ea3e5d351a7db,28868,5d925a7102040fb1c46f8b32,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:41:37,5.0,5.0,3.0,4.0,2.0,,15.0
5d925a7102040fb1c46f8b37,rider_to_driver,5d844af6a51ea3e5d35240a7,67984,5d844b6aa51ea3e5d352cfc6,104623,5d925a7102040fb1c46f8b32,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:41:37,5.0,5.0,3.0,4.0,2.0,4.0,15.0
5d925a7102040fb1c46f8b38,driver_to_rider,5d844b6aa51ea3e5d352cfc6,104623,5d844a7aa51ea3e5d351a7db,28868,5d925a7102040fb1c46f8b32,0,0,4,0,0,0.8,punctuality_score,3,2019-09-30 15:41:37,3.0,2.0,4.0,3.0,3.0,,10.0
5d925a7102040fb1c46f8b39,driver_to_rider,5d844b6aa51ea3e5d352cfc6,104623,5d844af6a51ea3e5d35240a7,67984,5d925a7102040fb1c46f8b32,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:41:37,3.0,2.0,4.0,3.0,3.0,,10.0
5d925a7a2f0fc84926f97214,rider_to_rider,5d844b59a51ea3e5d352bdaa,99987,5d844b0ca51ea3e5d3525adc,74693,5d925a7a2f0fc84926f97212,1,0,1,0,1,0.6,chatty_score,1,2019-09-30 15:41:46,4.0,3.0,4.0,5.0,5.0,,10.0
5d925a7a2f0fc84926f97215,rider_to_rider,5d844b59a51ea3e5d352bdaa,99987,5d844a86a51ea3e5d351b950,33337,5d925a7a2f0fc84926f97212,2,4,0,0,0,1.2,safety_score,2,2019-09-30 15:41:46,4.0,3.0,4.0,5.0,5.0,,10.0
5d925a7a2f0fc84926f97216,rider_to_driver,5d844b59a51ea3e5d352bdaa,99987,5d844b73a51ea3e5d352db7a,107619,5d925a7a2f0fc84926f97212,0,0,5,0,0,1.0,punctuality_score,3,2019-09-30 15:41:46,4.0,3.0,4.0,5.0,5.0,4.0,10.0
5d925a7a2f0fc84926f97217,rider_to_rider,5d844b0ca51ea3e5d3525adc,74693,5d844b59a51ea3e5d352bdaa,99987,5d925a7a2f0fc84926f97212,0,0,4,1,0,1.0,punctuality_score,3,2019-09-30 15:41:46,1.0,1.0,1.0,3.0,5.0,,30.0
5d925a7a2f0fc84926f97218,rider_to_rider,5d844b0ca51ea3e5d3525adc,74693,5d844a86a51ea3e5d351b950,33337,5d925a7a2f0fc84926f97212,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:41:46,1.0,1.0,1.0,3.0,5.0,,30.0
5d925a7a2f0fc84926f97219,rider_to_driver,5d844b0ca51ea3e5d3525adc,74693,5d844b73a51ea3e5d352db7a,107619,5d925a7a2f0fc84926f97212,0,0,1,4,0,1.0,friendliness_score,4,2019-09-30 15:41:46,1.0,1.0,1.0,3.0,5.0,3.0,30.0
5d925a7a2f0fc84926f9721a,rider_to_rider,5d844a86a51ea3e5d351b950,33337,5d844b59a51ea3e5d352bdaa,99987,5d925a7a2f0fc84926f97212,4,0,3,0,0,1.4,chatty_score,1,2019-09-30 15:41:46,2.0,4.0,2.0,4.0,5.0,,15.0
5d925a7a2f0fc84926f9721b,rider_to_rider,5d844a86a51ea3e5d351b950,33337,5d844b0ca51ea3e5d3525adc,74693,5d925a7a2f0fc84926f97212,2,0,0,0,0,0.4,chatty_score,1,2019-09-30 15:41:46,2.0,4.0,2.0,4.0,5.0,,15.0
5d925a7a2f0fc84926f9721c,rider_to_driver,5d844a86a51ea3e5d351b950,33337,5d844b73a51ea3e5d352db7a,107619,5d925a7a2f0fc84926f97212,0,0,5,0,2,1.4,punctuality_score,3,2019-09-30 15:41:46,2.0,4.0,2.0,4.0,5.0,3.0,15.0
5d925a7a2f0fc84926f9721d,driver_to_rider,5d844b73a51ea3e5d352db7a,107619,5d844b59a51ea3e5d352bdaa,99987,5d925a7a2f0fc84926f97212,0,1,0,4,0,1.0,friendliness_score,4,2019-09-30 15:41:46,2.0,3.0,4.0,1.0,2.0,,15.0
5d925a7a2f0fc84926f9721e,driver_to_rider,5d844b73a51ea3e5d352db7a,107619,5d844b0ca51ea3e5d3525adc,74693,5d925a7a2f0fc84926f97212,2,0,0,1,0,0.6,chatty_score,1,2019-09-30 15:41:46,2.0,3.0,4.0,1.0,2.0,,15.0
5d925a7a2f0fc84926f9721f,driver_to_rider,5d844b73a51ea3e5d352db7a,107619,5d844a86a51ea3e5d351b950,33337,5d925a7a2f0fc84926f97212,4,4,2,0,1,2.2,chatty_score,1,2019-09-30 15:41:46,2.0,3.0,4.0,1.0,2.0,,15.0
5d925a8302040fb1c46f8b3c,rider_to_rider,5d844b21a51ea3e5d3527719,81922,5d844a9ea51ea3e5d351d53d,40486,5d925a8302040fb1c46f8b3a,3,2,0,0,1,1.2,chatty_score,1,2019-09-30 15:41:55,2.0,2.0,2.0,5.0,3.0,,15.0
5d925a8302040fb1c46f8b3d,rider_to_driver,5d844b21a51ea3e5d3527719,81922,5d844b63a51ea3e5d352c831,102682,5d925a8302040fb1c46f8b3a,0,0,0,0,3,0.6,comfortibility_score,5,2019-09-30 15:41:55,2.0,2.0,2.0,5.0,3.0,3.0,15.0
5d925a8302040fb1c46f8b3e,rider_to_rider,5d844a9ea51ea3e5d351d53d,40486,5d844b21a51ea3e5d3527719,81922,5d925a8302040fb1c46f8b3a,0,5,0,1,0,1.2,safety_score,2,2019-09-30 15:41:55,3.0,2.0,4.0,5.0,2.0,,10.0
5d925a8302040fb1c46f8b3f,rider_to_driver,5d844a9ea51ea3e5d351d53d,40486,5d844b63a51ea3e5d352c831,102682,5d925a8302040fb1c46f8b3a,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:41:55,3.0,2.0,4.0,5.0,2.0,4.0,10.0
5d925a8302040fb1c46f8b40,driver_to_rider,5d844b63a51ea3e5d352c831,102682,5d844b21a51ea3e5d3527719,81922,5d925a8302040fb1c46f8b3a,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:41:55,3.0,5.0,3.0,2.0,2.0,,20.0
5d925a8302040fb1c46f8b41,driver_to_rider,5d844b63a51ea3e5d352c831,102682,5d844a9ea51ea3e5d351d53d,40486,5d925a8302040fb1c46f8b3a,0,0,3,0,0,0.6,punctuality_score,3,2019-09-30 15:41:55,3.0,5.0,3.0,2.0,2.0,,20.0
5d925a8d2f0fc84926f97222,rider_to_rider,5d844a46a51ea3e5d351566e,8023,5d844abca51ea3e5d351f807,49392,5d925a8d2f0fc84926f97220,0,2,4,0,0,1.2,punctuality_score,3,2019-09-30 15:42:05,5.0,1.0,4.0,1.0,5.0,,10.0
5d925a8d2f0fc84926f97223,rider_to_driver,5d844a46a51ea3e5d351566e,8023,5d844b78a51ea3e5d352e1ad,109206,5d925a8d2f0fc84926f97220,0,0,2,2,0,0.8,punctuality_score,3,2019-09-30 15:42:05,5.0,1.0,4.0,1.0,5.0,2.0,10.0
5d925a8d2f0fc84926f97224,rider_to_rider,5d844abca51ea3e5d351f807,49392,5d844a46a51ea3e5d351566e,8023,5d925a8d2f0fc84926f97220,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:42:05,5.0,1.0,2.0,1.0,2.0,,30.0
5d925a8d2f0fc84926f97225,rider_to_driver,5d844abca51ea3e5d351f807,49392,5d844b78a51ea3e5d352e1ad,109206,5d925a8d2f0fc84926f97220,0,0,0,0,5,1.0,comfortibility_score,5,2019-09-30 15:42:05,5.0,1.0,2.0,1.0,2.0,2.0,30.0
5d925a8d2f0fc84926f97226,driver_to_rider,5d844b78a51ea3e5d352e1ad,109206,5d844a46a51ea3e5d351566e,8023,5d925a8d2f0fc84926f97220,0,2,0,0,0,0.4,safety_score,2,2019-09-30 15:42:05,3.0,5.0,3.0,1.0,3.0,,20.0
5d925a8d2f0fc84926f97227,driver_to_rider,5d844b78a51ea3e5d352e1ad,109206,5d844abca51ea3e5d351f807,49392,5d925a8d2f0fc84926f97220,0,2,0,0,4,1.2,comfortibility_score,5,2019-09-30 15:42:05,3.0,5.0,3.0,1.0,3.0,,20.0
5d925ab12f0fc84926f9722a,rider_to_rider,5d844acda51ea3e5d3520c55,54590,5d844ad2a51ea3e5d352110e,55799,5d925ab12f0fc84926f97228,0,5,0,0,0,1.0,safety_score,2,2019-09-30 15:42:41,1.0,5.0,1.0,1.0,5.0,,10.0
5d925ab12f0fc84926f9722b,rider_to_rider,5d844acda51ea3e5d3520c55,54590,5d844a86a51ea3e5d351b8c0,33193,5d925ab12f0fc84926f97228,5,5,0,0,5,3.0,chatty_score,1,2019-09-30 15:42:41,1.0,5.0,1.0,1.0,5.0,,10.0
5d925ab12f0fc84926f9722c,rider_to_driver,5d844acda51ea3e5d3520c55,54590,5d844b6ea51ea3e5d352d64a,106291,5d925ab12f0fc84926f97228,0,0,0,0,3,0.6,comfortibility_score,5,2019-09-30 15:42:41,1.0,5.0,1.0,1.0,5.0,3.0,10.0
5d925ab12f0fc84926f9722d,rider_to_rider,5d844ad2a51ea3e5d352110e,55799,5d844acda51ea3e5d3520c55,54590,5d925ab12f0fc84926f97228,0,5,0,0,0,1.0,safety_score,2,2019-09-30 15:42:41,1.0,5.0,4.0,3.0,5.0,,25.0
5d925ab12f0fc84926f9722e,rider_to_rider,5d844ad2a51ea3e5d352110e,55799,5d844a86a51ea3e5d351b8c0,33193,5d925ab12f0fc84926f97228,0,5,1,1,5,2.4,safety_score,2,2019-09-30 15:42:41,1.0,5.0,4.0,3.0,5.0,,25.0
5d925ab12f0fc84926f9722f,rider_to_driver,5d844ad2a51ea3e5d352110e,55799,5d844b6ea51ea3e5d352d64a,106291,5d925ab12f0fc84926f97228,0,4,0,5,0,1.8,friendliness_score,4,2019-09-30 15:42:41,1.0,5.0,4.0,3.0,5.0,4.0,25.0
5d925ab12f0fc84926f97230,rider_to_rider,5d844a86a51ea3e5d351b8c0,33193,5d844acda51ea3e5d3520c55,54590,5d925ab12f0fc84926f97228,0,3,0,0,0,0.6,safety_score,2,2019-09-30 15:42:41,4.0,5.0,2.0,5.0,4.0,,20.0
5d925ab12f0fc84926f97231,rider_to_rider,5d844a86a51ea3e5d351b8c0,33193,5d844ad2a51ea3e5d352110e,55799,5d925ab12f0fc84926f97228,0,0,0,0,2,0.4,comfortibility_score,5,2019-09-30 15:42:41,4.0,5.0,2.0,5.0,4.0,,20.0
5d925ab12f0fc84926f97232,rider_to_driver,5d844a86a51ea3e5d351b8c0,33193,5d844b6ea51ea3e5d352d64a,106291,5d925ab12f0fc84926f97228,0,2,4,2,0,1.6,punctuality_score,3,2019-09-30 15:42:41,4.0,5.0,2.0,5.0,4.0,2.0,20.0
5d925ab12f0fc84926f97233,driver_to_rider,5d844b6ea51ea3e5d352d64a,106291,5d844acda51ea3e5d3520c55,54590,5d925ab12f0fc84926f97228,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:42:41,5.0,2.0,4.0,4.0,5.0,,30.0
5d925ab12f0fc84926f97234,driver_to_rider,5d844b6ea51ea3e5d352d64a,106291,5d844ad2a51ea3e5d352110e,55799,5d925ab12f0fc84926f97228,5,0,0,4,0,1.8,chatty_score,1,2019-09-30 15:42:41,5.0,2.0,4.0,4.0,5.0,,30.0
5d925ab12f0fc84926f97235,driver_to_rider,5d844b6ea51ea3e5d352d64a,106291,5d844a86a51ea3e5d351b8c0,33193,5d925ab12f0fc84926f97228,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:42:41,5.0,2.0,4.0,4.0,5.0,,30.0
5d925ab502040fb1c46f8b44,rider_to_rider,5d844a86a51ea3e5d351b8e8,33233,5d844aa6a51ea3e5d351df46,43055,5d925ab502040fb1c46f8b42,0,0,2,5,0,1.4,friendliness_score,4,2019-09-30 15:42:45,4.0,5.0,1.0,4.0,3.0,,15.0
5d925ab502040fb1c46f8b45,rider_to_rider,5d844a86a51ea3e5d351b8e8,33233,5d844a7da51ea3e5d351ab4a,29747,5d925ab502040fb1c46f8b42,0,0,5,1,0,1.2,punctuality_score,3,2019-09-30 15:42:45,4.0,5.0,1.0,4.0,3.0,,15.0
5d925ab502040fb1c46f8b46,rider_to_driver,5d844a86a51ea3e5d351b8e8,33233,5d844ba4a51ea3e5d3531523,122380,5d925ab502040fb1c46f8b42,0,2,0,0,0,0.4,safety_score,2,2019-09-30 15:42:45,4.0,5.0,1.0,4.0,3.0,2.0,15.0
5d925ab502040fb1c46f8b47,rider_to_rider,5d844aa6a51ea3e5d351df46,43055,5d844a86a51ea3e5d351b8e8,33233,5d925ab502040fb1c46f8b42,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:42:45,4.0,3.0,4.0,2.0,2.0,,15.0
5d925ab502040fb1c46f8b48,rider_to_rider,5d844aa6a51ea3e5d351df46,43055,5d844a7da51ea3e5d351ab4a,29747,5d925ab502040fb1c46f8b42,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:42:45,4.0,3.0,4.0,2.0,2.0,,15.0
5d925ab502040fb1c46f8b49,rider_to_driver,5d844aa6a51ea3e5d351df46,43055,5d844ba4a51ea3e5d3531523,122380,5d925ab502040fb1c46f8b42,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:42:45,4.0,3.0,4.0,2.0,2.0,2.0,15.0
5d925ab502040fb1c46f8b4a,rider_to_rider,5d844a7da51ea3e5d351ab4a,29747,5d844a86a51ea3e5d351b8e8,33233,5d925ab502040fb1c46f8b42,4,0,0,5,0,1.8,friendliness_score,4,2019-09-30 15:42:45,2.0,5.0,3.0,1.0,2.0,,15.0
5d925ab502040fb1c46f8b4b,rider_to_rider,5d844a7da51ea3e5d351ab4a,29747,5d844aa6a51ea3e5d351df46,43055,5d925ab502040fb1c46f8b42,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:42:45,2.0,5.0,3.0,1.0,2.0,,15.0
5d925ab502040fb1c46f8b4c,rider_to_driver,5d844a7da51ea3e5d351ab4a,29747,5d844ba4a51ea3e5d3531523,122380,5d925ab502040fb1c46f8b42,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:42:45,2.0,5.0,3.0,1.0,2.0,3.0,15.0
5d925ab502040fb1c46f8b4d,driver_to_rider,5d844ba4a51ea3e5d3531523,122380,5d844a86a51ea3e5d351b8e8,33233,5d925ab502040fb1c46f8b42,0,2,3,0,0,1.0,punctuality_score,3,2019-09-30 15:42:45,5.0,2.0,5.0,1.0,5.0,,25.0
5d925ab502040fb1c46f8b4e,driver_to_rider,5d844ba4a51ea3e5d3531523,122380,5d844aa6a51ea3e5d351df46,43055,5d925ab502040fb1c46f8b42,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:42:45,5.0,2.0,5.0,1.0,5.0,,25.0
5d925ab502040fb1c46f8b4f,driver_to_rider,5d844ba4a51ea3e5d3531523,122380,5d844a7da51ea3e5d351ab4a,29747,5d925ab502040fb1c46f8b42,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:42:45,5.0,2.0,5.0,1.0,5.0,,25.0
5d925abc2f0fc84926f97238,rider_to_rider,5d844aada51ea3e5d351e884,45421,5d844a77a51ea3e5d351a353,27708,5d925abb2f0fc84926f97236,0,3,4,5,0,2.4,friendliness_score,4,2019-09-30 15:42:52,2.0,1.0,4.0,1.0,1.0,,10.0
5d925abc2f0fc84926f97239,rider_to_driver,5d844aada51ea3e5d351e884,45421,5d844b72a51ea3e5d352daa8,107409,5d925abb2f0fc84926f97236,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:42:52,2.0,1.0,4.0,1.0,1.0,2.0,10.0
5d925abc2f0fc84926f9723a,rider_to_rider,5d844a77a51ea3e5d351a353,27708,5d844aada51ea3e5d351e884,45421,5d925abb2f0fc84926f97236,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:42:52,2.0,2.0,4.0,3.0,4.0,,15.0
5d925abc2f0fc84926f9723b,rider_to_driver,5d844a77a51ea3e5d351a353,27708,5d844b72a51ea3e5d352daa8,107409,5d925abb2f0fc84926f97236,0,0,0,3,0,0.6,friendliness_score,4,2019-09-30 15:42:52,2.0,2.0,4.0,3.0,4.0,3.0,15.0
5d925abc2f0fc84926f9723c,driver_to_rider,5d844b72a51ea3e5d352daa8,107409,5d844aada51ea3e5d351e884,45421,5d925abb2f0fc84926f97236,1,2,0,0,0,0.6,safety_score,2,2019-09-30 15:42:52,4.0,2.0,2.0,2.0,4.0,,20.0
5d925abc2f0fc84926f9723d,driver_to_rider,5d844b72a51ea3e5d352daa8,107409,5d844a77a51ea3e5d351a353,27708,5d925abb2f0fc84926f97236,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:42:52,4.0,2.0,2.0,2.0,4.0,,20.0
5d925abd02040fb1c46f8b52,rider_to_rider,5d844a3aa51ea3e5d35143bb,3236,5d844a38a51ea3e5d35140de,2503,5d925abd02040fb1c46f8b50,0,4,0,0,0,0.8,safety_score,2,2019-09-30 15:42:53,1.0,5.0,3.0,4.0,5.0,,15.0
5d925abd02040fb1c46f8b53,rider_to_driver,5d844a3aa51ea3e5d35143bb,3236,5d844b5aa51ea3e5d352be6e,100183,5d925abd02040fb1c46f8b50,4,5,0,0,0,1.8,safety_score,2,2019-09-30 15:42:53,1.0,5.0,3.0,4.0,5.0,4.0,15.0
5d925abd02040fb1c46f8b54,rider_to_rider,5d844a38a51ea3e5d35140de,2503,5d844a3aa51ea3e5d35143bb,3236,5d925abd02040fb1c46f8b50,0,0,0,5,0,1.0,friendliness_score,4,2019-09-30 15:42:53,3.0,5.0,5.0,3.0,5.0,,25.0
5d925abd02040fb1c46f8b55,rider_to_driver,5d844a38a51ea3e5d35140de,2503,5d844b5aa51ea3e5d352be6e,100183,5d925abd02040fb1c46f8b50,3,0,4,0,0,1.4,punctuality_score,3,2019-09-30 15:42:53,3.0,5.0,5.0,3.0,5.0,3.0,25.0
5d925abd02040fb1c46f8b56,driver_to_rider,5d844b5aa51ea3e5d352be6e,100183,5d844a3aa51ea3e5d35143bb,3236,5d925abd02040fb1c46f8b50,0,1,0,0,5,1.2,comfortibility_score,5,2019-09-30 15:42:53,5.0,2.0,4.0,1.0,4.0,,20.0
5d925abd02040fb1c46f8b57,driver_to_rider,5d844b5aa51ea3e5d352be6e,100183,5d844a38a51ea3e5d35140de,2503,5d925abd02040fb1c46f8b50,0,0,0,5,0,1.0,friendliness_score,4,2019-09-30 15:42:53,5.0,2.0,4.0,1.0,4.0,,20.0
5d925ad52f0fc84926f97240,rider_to_rider,5d844b36a51ea3e5d35290ee,88535,5d844b46a51ea3e5d352a750,94265,5d925ad52f0fc84926f9723e,5,0,3,0,0,1.6,chatty_score,1,2019-09-30 15:43:17,2.0,4.0,5.0,1.0,4.0,,10.0
5d925ad52f0fc84926f97241,rider_to_driver,5d844b36a51ea3e5d35290ee,88535,5d844b73a51ea3e5d352dbd4,107709,5d925ad52f0fc84926f9723e,0,0,0,0,0,0.0,chatty_score,1,2019-09-30 15:43:17,2.0,4.0,5.0,1.0,4.0,2.0,10.0
