_id,max_variance,UTT,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,giving_feedback_classifier_int
5dce10bf21697e035c3c7b46,4.33,25,1,3,5,2,5,5
5dce10bf21697e035c3c7b47,5.33,25,2,4,5,1,4,1
5dce10bf21697e035c3c7b48,8.33,30,1,5,3,3,3,2
5dce10bf21697e035c3c7b49,6.33,10,1,5,4,1,5,1
5dce10c021697e035c3c7b4a,8.33,25,1,3,1,3,3,3
5dce10c021697e035c3c7b4b,4.33,25,1,5,5,4,5,4
5dce10c021697e035c3c7b4c,5.33,10,2,5,5,2,1,1
5dce10c021697e035c3c7b4d,4.0,10,2,2,2,3,5,5
5dce10c021697e035c3c7b4e,4.0,25,2,4,5,2,4,5
5dce10c021697e035c3c7b4f,4.33,25,2,1,5,3,1,1
5dce10c021697e035c3c7b50,8.33,30,2,3,5,2,1,4
5dce10c021697e035c3c7b51,4.03,20,5,1,2,2,1,5
5dce10c021697e035c3c7b52,8.0,25,3,4,5,4,2,1
5dce10c021697e035c3c7b53,4.5,25,3,3,5,5,1,3
5dce10c021697e035c3c7b54,5.36,15,1,3,4,5,2,2
5dce10c021697e035c3c7b55,5.33,25,2,1,1,5,2,1
5dce10c021697e035c3c7b56,0.1,20,4,4,2,5,4,1
5dce10c021697e035c3c7b57,5.33,20,1,2,2,5,1,4
5dce10c021697e035c3c7b58,3.56,30,2,2,4,1,4,3
5dce10c021697e035c3c7b59,12.5,25,5,4,2,1,1,5
5dce10c021697e035c3c7b5a,4.5,15,5,3,4,2,2,1
5dce10c021697e035c3c7b5b,3.88,15,2,2,3,2,1,1
5dce10c021697e035c3c7b5c,8.0,25,5,2,3,3,2,3
5dce10c021697e035c3c7b5d,8.0,25,3,2,3,2,1,1
5dce10c021697e035c3c7b5e,6.25,20,5,3,5,4,2,1
5dce10c021697e035c3c7b5f,2.33,25,2,5,2,1,4,3
5dce10c021697e035c3c7b60,1.33,20,1,3,2,1,3,1
5dce10c021697e035c3c7b61,3.0,20,3,5,1,3,4,1
5dce10c021697e035c3c7b62,5.5,30,1,2,5,4,4,5
5dce10c021697e035c3c7b63,8.33,25,4,4,3,1,3,5
5dce10c021697e035c3c7b64,3.0,20,2,1,2,1,2,4
5dce10c021697e035c3c7b65,5.33,25,4,3,5,4,5,1
5dce10c021697e035c3c7b66,4.75,10,2,1,4,1,4,3
5dce10c021697e035c3c7b67,2.0,25,1,3,2,5,4,1
5dce10c021697e035c3c7b68,12.5,30,3,1,2,5,5,5
5dce10c021697e035c3c7b69,4.41,15,1,3,1,3,5,1
5dce10c021697e035c3c7b6a,5.33,25,4,4,3,3,2,2
5dce10c021697e035c3c7b6b,7.0,25,4,1,2,1,2,5
5dce10c021697e035c3c7b6c,8.33,15,3,5,4,5,3,2
5dce10c021697e035c3c7b6d,8.33,25,1,3,5,2,4,5
5dce10c021697e035c3c7b6e,5.33,25,3,4,2,3,4,3
5dce10c021697e035c3c7b6f,8.33,30,1,3,2,1,3,5
5dce10c021697e035c3c7b70,7.0,15,5,5,5,5,4,5
5dce10c021697e035c3c7b71,4.45,30,4,2,5,1,5,3
5dce10c021697e035c3c7b72,8.33,25,4,1,5,5,1,3
5dce10c021697e035c3c7b73,8.33,30,2,2,5,2,1,3
5dce10c021697e035c3c7b74,5.33,30,5,4,5,5,2,1
5dce10c021697e035c3c7b75,2.99,30,1,4,5,5,2,2
5dce10c021697e035c3c7b76,8.33,25,1,5,1,2,3,5
5dce10c021697e035c3c7b77,8.33,30,1,5,5,1,1,5
5dce10c021697e035c3c7b78,8.33,20,4,5,1,3,4,5
5dce10c021697e035c3c7b79,6.0,20,2,4,1,2,2,4
5dce10c021697e035c3c7b7a,2.0,25,3,3,2,2,1,3
5dce10c021697e035c3c7b7b,12.5,20,5,1,5,1,2,1
5dce10c021697e035c3c7b7c,3.66,20,1,2,4,5,1,2
5dce10c021697e035c3c7b7d,2.0,25,1,4,3,4,3,4
5dce10c021697e035c3c7b7e,12.5,25,2,4,4,4,2,2
5dce10c021697e035c3c7b7f,4.67,30,2,3,1,2,5,4
5dce10c021697e035c3c7b80,8.33,25,2,5,1,5,4,4
5dce10c021697e035c3c7b81,5.33,25,3,3,1,3,4,3
5dce10c021697e035c3c7b82,3.0,30,1,3,1,1,1,5
5dce10c021697e035c3c7b83,0.67,25,5,2,3,1,2,1
5dce10c021697e035c3c7b84,8.33,25,4,1,4,2,5,4
5dce10c021697e035c3c7b85,3.0,30,3,2,1,3,4,1
5dce10c021697e035c3c7b86,5.33,15,2,1,2,3,5,3
5dce10c021697e035c3c7b87,8.33,30,1,4,4,3,5,1
5dce10c021697e035c3c7b88,7.0,25,5,2,4,2,5,2
5dce10c021697e035c3c7b89,8.33,30,5,5,3,1,3,2
5dce10c021697e035c3c7b8a,4.33,25,5,3,3,2,3,1
5dce10c021697e035c3c7b8b,4.17,30,2,4,1,3,3,4
5dce10c021697e035c3c7b8c,12.5,25,2,3,1,1,2,4
5dce10c021697e035c3c7b8d,0.5,25,3,4,2,3,1,1
5dce10c021697e035c3c7b8e,4.0,10,1,5,1,4,4,5
5dce10c021697e035c3c7b8f,12.5,25,1,1,3,3,2,2
5dce10c021697e035c3c7b90,12.5,25,3,1,5,3,2,3
5dce10c021697e035c3c7b91,6.25,20,1,5,5,3,2,1
5dce10c021697e035c3c7b92,8.0,25,3,5,1,3,2,3
5dce10c021697e035c3c7b93,4.5,30,1,5,2,2,1,4
5dce10c021697e035c3c7b94,8.0,10,1,4,2,2,3,2
5dce10c021697e035c3c7b95,12.5,25,4,1,3,4,3,2
5dce10c021697e035c3c7b96,12.5,15,4,2,3,4,2,2
5dce10c021697e035c3c7b97,12.5,25,2,4,2,5,1,3
5dce10c021697e035c3c7b98,12.5,25,5,3,4,1,4,3
5dce10c021697e035c3c7b99,4.5,25,5,5,2,3,2,3
5dce10c021697e035c3c7b9a,12.5,30,3,1,4,1,4,4
5dce10c021697e035c3c7b9b,7.0,25,3,5,4,4,2,3
5dce10c021697e035c3c7b9c,5.33,25,2,3,1,3,3,2
5dce10c021697e035c3c7b9d,3.0,25,2,4,2,5,1,1
5dce10c021697e035c3c7b9e,8.33,20,4,5,5,5,3,1
5dce10c021697e035c3c7b9f,7.0,25,5,5,4,4,3,2
5dce10c021697e035c3c7ba0,5.33,25,5,5,3,5,4,4
5dce10c021697e035c3c7ba1,5.33,25,5,1,1,2,5,1
5dce10c021697e035c3c7ba2,4.33,25,3,1,1,5,3,3
5dce10c021697e035c3c7ba3,8.0,25,2,1,5,2,3,1
5dce10c021697e035c3c7ba4,8.0,20,5,1,3,1,2,3
5dce10c021697e035c3c7ba5,12.5,15,1,2,2,4,5,1
5dce10c021697e035c3c7ba6,8.33,25,1,5,5,2,3,4
5dce10c021697e035c3c7ba7,1.33,15,1,2,1,1,1,1
5dce10c021697e035c3c7ba8,7.0,10,3,3,5,1,5,5
5dce10c021697e035c3c7ba9,4.17,10,2,2,4,2,4,2
5dce10c021697e035c3c7baa,5.33,25,2,1,2,5,3,2
5dce10c021697e035c3c7bab,2.33,15,4,2,2,4,4,1
5dce10c021697e035c3c7bac,8.33,15,3,1,4,5,2,2
5dce10c021697e035c3c7bad,4.33,10,5,3,4,4,3,5
5dce10c021697e035c3c7bae,8.0,25,3,4,5,1,4,3
5dce10c021697e035c3c7baf,8.0,15,4,1,5,3,3,2
5dce10c021697e035c3c7bb0,12.5,10,3,3,2,2,2,1
5dce10c021697e035c3c7bb1,0.5,25,2,3,4,5,3,1
5dce10c021697e035c3c7bb2,4.5,25,3,2,1,5,1,4
5dce10c021697e035c3c7bb3,5.33,20,5,1,4,2,3,4
5dce10c021697e035c3c7bb4,8.0,25,1,2,1,1,4,4
5dce10c021697e035c3c7bb5,8.0,30,2,1,2,2,4,3
5dce10c021697e035c3c7bb6,3.27,25,2,5,3,4,1,2
5dce10c021697e035c3c7bb7,2.33,25,3,4,2,2,3,1
5dce10c021697e035c3c7bb8,6.33,20,1,5,3,2,2,1
5dce10c021697e035c3c7bb9,5.33,10,2,5,2,1,5,5
5dce10c021697e035c3c7bba,5.07,15,3,3,5,3,5,1
5dce10c021697e035c3c7bbb,8.33,25,3,4,3,2,5,5
5dce10c021697e035c3c7bbc,8.33,20,4,3,1,3,5,1
5dce10c021697e035c3c7bbd,6.33,15,4,4,3,1,5,4
5dce10c021697e035c3c7bbe,3.0,30,1,3,1,1,3,1
5dce10c021697e035c3c7bbf,8.33,25,4,4,3,3,5,1
5dce10c021697e035c3c7bc0,8.33,25,5,4,3,4,5,2
5dce10c021697e035c3c7bc1,3.0,30,1,5,4,4,3,1
5dce10c021697e035c3c7bc2,1.33,15,1,4,5,2,2,5
5dce10c021697e035c3c7bc3,3.0,25,1,3,4,3,2,4
5dce10c021697e035c3c7bc4,7.0,20,3,1,5,4,2,2
5dce10c021697e035c3c7bc5,5.33,20,4,5,4,2,5,4
5dce10c021697e035c3c7bc6,8.33,15,4,3,1,5,1,1
5dce10c021697e035c3c7bc7,4.5,25,4,5,2,2,4,2
5dce10c021697e035c3c7bc8,8.0,30,1,5,4,4,3,5
5dce10c021697e035c3c7bc9,2.0,30,3,5,2,2,2,4
5dce10c021697e035c3c7bca,4.33,25,5,2,1,5,4,2
5dce10c021697e035c3c7bcb,8.33,25,5,4,2,1,5,1
5dce10c021697e035c3c7bcc,6.33,15,5,4,4,1,3,1
5dce10c021697e035c3c7bcd,8.33,20,2,4,1,5,2,4
5dce10c021697e035c3c7bce,7.0,25,1,1,5,5,5,1
5dce10c021697e035c3c7bcf,3.0,25,3,3,5,4,2,1
5dce10c021697e035c3c7bd0,8.33,15,5,4,3,3,1,2
5dce10c021697e035c3c7bd1,2.7,15,2,4,3,2,2,1
5dce10c021697e035c3c7bd2,0.1,25,4,5,5,4,5,1
5dce10c021697e035c3c7bd3,12.5,20,3,5,1,2,1,1
5dce10c021697e035c3c7bd4,4.0,10,1,1,5,5,2,2
5dce10c021697e035c3c7bd5,5.33,25,1,1,5,5,1,5
5dce10c021697e035c3c7bd6,8.33,25,2,2,4,2,2,1
5dce10c021697e035c3c7bd7,5.33,15,3,3,4,4,4,1
5dce10c021697e035c3c7bd8,5.33,25,3,4,5,1,1,4
5dce10c021697e035c3c7bd9,8.0,25,4,3,2,5,1,4
5dce10c021697e035c3c7bda,12.5,10,2,3,3,4,4,3
5dce10c021697e035c3c7bdb,12.5,30,2,2,4,4,5,1
5dce10c021697e035c3c7bdc,0.5,25,4,2,2,5,2,5
5dce10c021697e035c3c7bdd,12.5,15,4,1,2,5,5,3
5dce10c021697e035c3c7bde,12.5,20,3,5,2,3,5,1
5dce10c021697e035c3c7bdf,12.5,25,3,5,2,4,2,1
5dce10c021697e035c3c7be0,8.0,30,5,5,3,1,1,4
5dce10c021697e035c3c7be1,3.61,20,4,2,4,5,4,3
5dce10c021697e035c3c7be2,8.33,25,3,4,3,2,2,2
5dce10c021697e035c3c7be3,6.33,30,1,4,3,1,3,1
5dce10c021697e035c3c7be4,8.33,10,3,5,4,3,5,2
5dce10c021697e035c3c7be5,5.27,25,2,3,2,1,4,4
5dce10c021697e035c3c7be6,12.5,25,2,1,4,2,1,1
5dce10c021697e035c3c7be7,0.5,15,3,2,5,3,4,1
5dce10c021697e035c3c7be8,8.0,30,2,2,5,2,5,1
5dce10c021697e035c3c7be9,8.33,25,1,4,1,4,4,2
5dce10c021697e035c3c7bea,5.33,25,4,5,1,1,4,5
5dce10c021697e035c3c7beb,4.0,10,1,4,2,2,3,2
5dce10c021697e035c3c7bec,4.27,15,2,2,5,4,3,3
5dce10c021697e035c3c7bed,12.5,25,4,4,2,3,5,3
5dce10c021697e035c3c7bee,4.5,30,4,5,1,4,4,3
5dce10c021697e035c3c7bef,2.0,20,5,4,1,4,3,2
5dce10c021697e035c3c7bf0,4.5,25,1,1,5,4,3,3
5dce10c021697e035c3c7bf1,12.5,20,4,5,3,2,3,1
5dce10c021697e035c3c7bf2,6.0,15,2,3,4,5,4,3
5dce10c021697e035c3c7bf3,5.33,25,4,2,1,5,1,1
5dce10c021697e035c3c7bf4,8.33,25,1,5,5,5,4,4
5dce10c021697e035c3c7bf5,6.33,30,4,3,1,3,5,1
5dce10c021697e035c3c7bf6,3.17,20,3,3,3,1,5,5
5dce10c021697e035c3c7bf7,4.5,25,3,5,1,2,5,5
5dce10c021697e035c3c7bf8,0.1,25,2,5,2,2,4,1
5dce10c021697e035c3c7bf9,2.57,25,2,3,2,3,3,1
5dce10c021697e035c3c7bfa,5.33,25,4,2,5,5,2,3
5dce10c021697e035c3c7bfb,8.33,25,3,2,5,2,1,5
5dce10c021697e035c3c7bfc,5.33,30,5,3,5,1,3,5
5dce10c021697e035c3c7bfd,7.0,25,3,2,1,5,4,3
5dce10c021697e035c3c7bfe,8.0,25,5,2,4,1,4,1
5dce10c021697e035c3c7bff,8.0,30,5,4,3,3,3,5
5dce10c021697e035c3c7c00,6.25,10,1,2,1,5,5,1
5dce10c021697e035c3c7c01,7.0,25,4,4,4,4,5,5
5dce10c021697e035c3c7c02,5.33,15,3,3,4,4,5,5
5dce10c021697e035c3c7c03,6.33,30,2,4,5,2,5,3
5dce10c021697e035c3c7c04,5.07,10,5,4,5,2,3,4
5dce10c021697e035c3c7c05,12.5,25,1,2,1,2,4,2
5dce10c021697e035c3c7c06,4.5,20,3,4,4,2,4,2
5dce10c021697e035c3c7c07,5.5,15,4,1,2,1,5,2
5dce10c021697e035c3c7c08,7.0,25,4,1,4,3,4,1
5dce10c021697e035c3c7c09,3.0,30,5,3,2,3,2,3
5dce10c021697e035c3c7c0a,4.0,30,5,1,1,3,5,4
5dce10c021697e035c3c7c0b,3.45,25,5,3,4,1,2,2
5dce10c021697e035c3c7c0c,7.0,25,2,2,2,4,1,1
5dce10c021697e035c3c7c0d,6.33,15,1,3,3,3,5,3
5dce10c021697e035c3c7c0e,5.33,15,3,4,4,5,2,4
5dce10c021697e035c3c7c0f,5.33,25,4,5,5,1,2,2
5dce10c021697e035c3c7c10,6.33,25,5,1,1,4,2,3
5dce10c021697e035c3c7c11,8.33,25,2,1,1,2,1,1
5dce10c021697e035c3c7c12,8.33,10,4,1,4,2,1,2
5dce10c021697e035c3c7c13,5.33,10,4,1,4,5,2,3
5dce10c021697e035c3c7c14,8.33,25,5,2,4,1,2,1
5dce10c021697e035c3c7c15,8.33,25,5,4,1,2,5,3
5dce10c021697e035c3c7c16,1.33,25,5,2,2,1,3,1
5dce10c021697e035c3c7c17,5.5,15,3,2,3,5,4,4
5dce10c021697e035c3c7c18,3.0,25,1,4,3,1,1,5
5dce10c021697e035c3c7c19,8.33,30,2,5,2,1,3,3
5dce10c021697e035c3c7c1a,8.33,15,2,4,5,1,3,2
5dce10c021697e035c3c7c1b,4.0,20,1,5,3,2,1,3
5dce10c021697e035c3c7c1c,3.0,25,5,1,1,1,4,5
5dce10c021697e035c3c7c1d,7.0,10,5,2,4,2,4,1
5dce10c021697e035c3c7c1e,4.33,30,5,4,1,1,5,3
5dce10c021697e035c3c7c1f,5.47,25,3,1,1,4,4,4
5dce10c021697e035c3c7c20,5.33,25,1,1,2,5,4,3
5dce10c021697e035c3c7c21,5.33,20,1,2,4,5,5,1
5dce10c021697e035c3c7c22,8.33,25,3,1,1,5,1,5
5dce10c021697e035c3c7c23,8.33,10,1,5,3,4,5,2
5dce10c021697e035c3c7c24,5.33,25,3,3,4,2,2,2
5dce10c021697e035c3c7c25,8.33,25,1,2,5,3,1,1
5dce10c021697e035c3c7c26,8.33,15,5,3,4,5,2,1
5dce10c021697e035c3c7c27,3.45,20,2,2,2,5,1,1
5dce10c021697e035c3c7c28,8.33,25,2,2,3,2,1,4
5dce10c021697e035c3c7c29,8.33,20,1,4,5,2,2,2
5dce10c021697e035c3c7c2a,7.0,30,3,1,4,1,1,2
5dce10c021697e035c3c7c2b,4.17,25,1,3,2,3,1,4
5dce10c021697e035c3c7c2c,4.33,25,1,2,3,2,5,2
5dce10c021697e035c3c7c2d,12.5,25,1,3,3,2,5,3
5dce10c021697e035c3c7c2e,8.33,30,3,2,3,4,5,2
5dce10c021697e035c3c7c2f,4.5,30,1,2,3,2,5,4
5dce10c021697e035c3c7c30,8.33,15,4,5,2,2,5,4
5dce10c021697e035c3c7c31,4.41,25,2,5,2,1,5,5
5dce10c021697e035c3c7c32,5.33,20,2,2,1,1,3,1
5dce10c021697e035c3c7c33,4.5,25,1,5,2,5,1,5
5dce10c021697e035c3c7c34,8.0,30,3,5,1,5,4,5
5dce10c021697e035c3c7c35,8.0,20,4,5,4,5,2,2
5dce10c021697e035c3c7c36,0.1,25,2,1,3,5,1,1
5dce10c021697e035c3c7c37,1.33,10,4,4,3,5,4,1
5dce10c021697e035c3c7c38,1.33,10,3,2,1,5,3,2
5dce10c021697e035c3c7c39,3.63,25,1,4,4,5,5,4
5dce10c021697e035c3c7c3a,2.0,25,4,4,3,3,3,3
5dce10c021697e035c3c7c3b,8.0,15,5,1,5,1,2,4
5dce10c021697e035c3c7c3c,4.5,15,3,3,4,4,5,2
5dce10c021697e035c3c7c3d,12.5,25,4,4,2,5,1,4
5dce10c021697e035c3c7c3e,8.0,25,1,3,3,5,1,5
5dce10c021697e035c3c7c3f,5.12,20,3,3,1,1,2,5
5dce10c021697e035c3c7c40,8.33,25,2,1,1,2,5,4
5dce10c021697e035c3c7c41,3.0,15,2,3,3,1,4,4
5dce10c021697e035c3c7c42,4.0,25,2,5,5,1,5,1
5dce10c021697e035c3c7c43,4.67,10,1,2,5,1,2,2
5dce10c021697e035c3c7c44,4.5,25,1,1,1,2,3,2
5dce10c021697e035c3c7c45,12.5,20,2,4,1,2,5,1
5dce10c021697e035c3c7c46,2.09,30,1,2,5,5,1,2
5dce10c021697e035c3c7c47,4.5,25,3,3,3,1,1,3
5dce10c021697e035c3c7c48,4.5,10,4,5,4,5,5,5
5dce10c021697e035c3c7c49,8.0,20,5,3,3,5,1,2
5dce10c021697e035c3c7c4a,4.0,25,1,3,2,3,1,2
5dce10c021697e035c3c7c4b,8.33,25,4,5,5,1,3,2
5dce10c021697e035c3c7c4c,4.0,25,1,5,1,3,5,5
5dce10c021697e035c3c7c4d,6.67,25,1,2,4,3,3,3
5dce10c021697e035c3c7c4e,12.5,25,1,4,4,2,1,4
5dce10c021697e035c3c7c4f,8.0,10,3,4,3,3,4,1
5dce10c021697e035c3c7c50,12.5,30,2,5,1,3,3,2
5dce10c021697e035c3c7c51,8.33,25,4,2,4,1,4,3
5dce10c021697e035c3c7c52,6.33,10,5,4,1,1,4,1
5dce10c021697e035c3c7c53,8.33,20,5,1,2,5,1,3
5dce10c021697e035c3c7c54,6.17,15,1,1,3,4,5,1
5dce10c021697e035c3c7c55,12.5,25,3,2,2,5,4,1
5dce10c021697e035c3c7c56,4.5,20,4,4,2,5,4,2
5dce10c021697e035c3c7c57,3.27,30,2,3,2,3,5,1
5dce10c021697e035c3c7c58,8.0,25,2,3,5,2,3,3
5dce10c021697e035c3c7c59,8.0,10,1,2,5,5,1,2
5dce10c021697e035c3c7c5a,4.5,25,4,3,4,5,5,3
5dce10c021697e035c3c7c5b,12.5,25,1,1,1,2,5,1
5dce10c021697e035c3c7c5c,12.5,15,2,3,1,2,1,4
5dce10c021697e035c3c7c5d,8.0,10,5,5,2,5,5,2
5dce10c021697e035c3c7c5e,8.33,25,4,1,2,2,2,3
5dce10c021697e035c3c7c5f,5.33,10,3,5,1,4,4,4
5dce10c021697e035c3c7c60,8.33,25,5,5,1,3,2,3
5dce10c021697e035c3c7c61,5.19,20,3,3,3,4,3,2
5dce10c021697e035c3c7c62,5.33,25,2,3,3,1,1,3
5dce10c021697e035c3c7c63,8.33,25,1,5,3,1,1,2
5dce10c021697e035c3c7c64,8.33,30,3,3,5,1,4,5
5dce10c021697e035c3c7c65,5.77,30,5,1,3,2,2,1
5dce10c021697e035c3c7c66,8.33,25,5,4,3,3,4,3
5dce10c021697e035c3c7c67,8.33,10,5,3,4,3,2,4
5dce10c021697e035c3c7c68,8.33,20,5,4,5,5,3,2
5dce10c021697e035c3c7c69,3.0,30,2,4,5,3,3,3
5dce10c021697e035c3c7c6a,2.33,25,1,4,2,2,1,1
5dce10c021697e035c3c7c6b,3.0,10,2,5,1,2,3,2
5dce10c021697e035c3c7c6c,3.0,15,1,5,3,3,1,3
5dce10c021697e035c3c7c6d,4.12,10,1,4,4,4,5,1
5dce10c021697e035c3c7c6e,8.0,25,1,4,3,3,4,2
5dce10c021697e035c3c7c6f,2.0,25,3,4,2,2,2,5
5dce10c021697e035c3c7c70,12.5,30,2,4,2,4,5,2
5dce10c021697e035c3c7c71,8.33,25,5,3,5,3,1,2
5dce10c021697e035c3c7c72,5.33,25,5,3,3,3,4,1
5dce10c021697e035c3c7c73,6.33,30,4,4,5,2,2,5
5dce10c021697e035c3c7c74,8.33,15,1,3,1,3,3,2
5dce10c021697e035c3c7c75,8.33,25,5,1,1,3,5,2
5dce10c021697e035c3c7c76,4.0,25,4,4,4,3,1,1
5dce10c021697e035c3c7c77,8.33,15,5,5,2,1,5,1
5dce10c021697e035c3c7c78,5.33,25,2,2,5,2,3,3
5dce10c021697e035c3c7c79,4.33,25,5,5,5,1,2,3
5dce10c021697e035c3c7c7a,8.33,25,5,1,1,1,2,2
5dce10c021697e035c3c7c7b,7.0,15,3,2,3,2,3,1
5dce10c021697e035c3c7c7c,6.33,25,5,1,2,5,3,3
5dce10c021697e035c3c7c7d,6.33,25,4,3,2,5,2,5
5dce10c021697e035c3c7c7e,7.0,30,4,5,1,3,3,4
5dce10c021697e035c3c7c7f,5.33,30,3,5,5,5,2,1
5dce10c021697e035c3c7c80,2.67,10,3,1,4,5,4,1
5dce10c021697e035c3c7c81,8.33,25,4,3,1,1,5,3
5dce10c021697e035c3c7c82,3.0,15,4,1,5,2,4,2
5dce10c021697e035c3c7c83,8.33,15,2,4,4,5,3,2
5dce10c021697e035c3c7c84,5.2,20,2,2,5,2,1,4
5dce10c021697e035c3c7c85,12.5,25,2,2,2,2,1,2
5dce10c021697e035c3c7c86,4.5,10,5,1,1,4,1,5
5dce10c021697e035c3c7c87,12.5,25,3,3,1,2,3,4
5dce10c021697e035c3c7c88,12.5,25,2,3,2,2,3,4
5dce10c021697e035c3c7c89,8.0,25,2,5,4,5,4,1
5dce10c021697e035c3c7c8a,12.5,30,2,5,4,4,4,1
5dce10c021697e035c3c7c8b,5.33,25,4,5,1,2,5,2
5dce10c021697e035c3c7c8c,8.33,10,2,3,1,2,2,4
5dce10c021697e035c3c7c8d,8.33,10,2,5,4,3,3,3
5dce10c021697e035c3c7c8e,6.33,10,4,1,2,1,2,4
5dce10c021697e035c3c7c8f,1.33,25,1,2,2,4,4,4
5dce10c121697e035c3c7c90,5.33,15,2,3,4,5,2,4
5dce10c121697e035c3c7c91,3.0,30,1,3,3,4,4,2
5dce10c121697e035c3c7c92,5.33,20,5,3,2,1,4,1
5dce10c121697e035c3c7c93,12.5,25,4,1,1,3,1,1
5dce10c121697e035c3c7c94,4.5,20,5,4,1,3,5,1
5dce10c121697e035c3c7c95,5.58,10,5,4,5,1,1,1
5dce10c121697e035c3c7c96,5.33,25,3,3,2,4,3,2
5dce10c121697e035c3c7c97,4.33,15,3,5,3,3,3,5
5dce10c121697e035c3c7c98,3.0,25,5,2,4,5,4,2
5dce10c121697e035c3c7c99,4.27,10,1,2,4,2,3,2
5dce10c121697e035c3c7c9a,4.5,25,2,2,1,5,3,4
5dce10c121697e035c3c7c9b,12.5,25,2,3,4,3,4,2
5dce10c121697e035c3c7c9c,4.0,30,5,5,4,4,5,3
5dce10c121697e035c3c7c9d,5.33,25,1,5,3,3,4,1
5dce10c121697e035c3c7c9e,5.33,15,1,4,4,1,1,3
5dce10c121697e035c3c7c9f,8.33,20,4,5,3,5,4,4
5dce10c121697e035c3c7ca0,4.97,15,5,3,3,4,3,3
5dce10c121697e035c3c7ca1,12.5,25,2,2,3,2,4,5
5dce10c121697e035c3c7ca2,12.5,10,2,5,2,1,5,4
5dce10c121697e035c3c7ca3,0.1,30,3,2,2,3,3,1
5dce10c121697e035c3c7ca4,6.33,25,3,5,5,2,5,3
5dce10c121697e035c3c7ca5,8.33,30,1,4,4,3,3,2
5dce10c121697e035c3c7ca6,6.33,15,2,4,5,2,4,5
5dce10c121697e035c3c7ca7,3.98,30,3,2,3,2,2,2
5dce10c121697e035c3c7ca8,6.33,25,1,5,1,4,2,5
5dce10c121697e035c3c7ca9,1.0,30,3,5,5,2,2,5
5dce10c121697e035c3c7caa,6.33,25,2,4,2,5,1,4
5dce10c121697e035c3c7cab,7.0,20,3,2,1,5,5,1
5dce10c121697e035c3c7cac,12.5,25,2,5,2,1,5,4
5dce10c121697e035c3c7cad,8.0,10,3,5,4,3,5,4
5dce10c121697e035c3c7cae,4.92,10,4,5,1,4,3,4
5dce10c121697e035c3c7caf,3.0,25,3,2,5,3,2,5
5dce10c121697e035c3c7cb0,8.33,10,4,1,5,5,4,1
5dce10c121697e035c3c7cb1,1.33,10,4,2,4,5,3,1
5dce10c121697e035c3c7cb2,5.5,15,1,2,4,4,4,1
5dce10c121697e035c3c7cb3,4.5,25,1,3,4,5,3,1
5dce10c121697e035c3c7cb4,2.0,25,1,2,2,5,4,2
5dce10c121697e035c3c7cb5,12.5,20,4,4,4,1,5,3
5dce10c121697e035c3c7cb6,8.33,25,5,2,1,4,4,2
5dce10c121697e035c3c7cb7,5.33,30,5,1,3,3,2,5
5dce10c121697e035c3c7cb8,2.33,20,5,1,4,2,3,3
5dce10c121697e035c3c7cb9,5.53,30,5,4,1,5,1,1
5dce10c121697e035c3c7cba,2.0,25,4,1,3,3,2,5
5dce10c121697e035c3c7cbb,4.5,25,5,1,2,2,3,5
5dce10c121697e035c3c7cbc,6.25,10,1,4,3,1,3,3
5dce10c121697e035c3c7cbd,8.33,25,1,4,3,4,1,2
5dce10c121697e035c3c7cbe,7.0,15,3,5,3,5,4,3
5dce10c121697e035c3c7cbf,8.33,15,1,3,4,5,5,2
5dce10c121697e035c3c7cc0,4.78,20,1,3,4,2,4,3
5dce10c121697e035c3c7cc1,12.5,25,3,2,2,2,3,2
5dce10c121697e035c3c7cc2,8.0,20,5,2,2,3,3,2
5dce10c121697e035c3c7cc3,8.0,15,1,3,4,3,5,2
5dce10c121697e035c3c7cc4,8.33,25,1,1,2,3,1,5
5dce10c121697e035c3c7cc5,3.0,10,5,2,1,5,5,1
5dce10c121697e035c3c7cc6,8.33,15,1,5,4,5,4,1
5dce10c121697e035c3c7cc7,4.1,10,5,1,4,1,5,4
5dce10c121697e035c3c7cc8,5.33,25,3,5,3,3,1,4
5dce10c121697e035c3c7cc9,8.33,30,2,4,2,5,2,4
5dce10c121697e035c3c7cca,8.33,20,3,3,5,2,2,1
5dce10c121697e035c3c7ccb,8.33,15,3,2,1,3,2,4
5dce10c121697e035c3c7ccc,8.0,25,2,5,1,5,1,5
5dce10c121697e035c3c7ccd,4.5,30,3,5,5,3,1,4
5dce10c121697e035c3c7cce,0.1,30,1,2,4,5,4,1
5dce10c121697e035c3c7ccf,8.33,25,1,4,3,1,1,4
5dce10c121697e035c3c7cd0,5.33,10,1,3,1,3,3,2
5dce10c121697e035c3c7cd1,8.33,20,3,5,2,3,3,3
5dce10c121697e035c3c7cd2,8.33,15,2,5,4,4,5,4
5dce10c121697e035c3c7cd3,8.33,25,3,4,1,1,4,2
5dce10c121697e035c3c7cd4,3.0,30,3,5,1,2,1,2
5dce10c121697e035c3c7cd5,8.33,20,1,5,1,4,2,3
5dce10c121697e035c3c7cd6,5.33,15,4,2,3,4,4,5
5dce10c121697e035c3c7cd7,0.1,25,2,2,3,1,3,1
5dce10c121697e035c3c7cd8,8.0,10,2,4,5,4,3,5
